epoch,loss,lr,mean_iou,val_loss,val_mean_iou
35,0.1272250376365803,0.001,0.7529796504469776,0.1920858821427891,0.753391835730889
36,0.1240335605131886,0.001,0.753621553302442,0.18612910143901848,0.7540243378264366
37,0.12422789130261336,0.001,0.7543171383085705,0.15765304665344987,0.7547673183369499
38,0.13043211991824802,0.001,0.7549912023165869,0.17863697416520533,0.7553344065743375
39,0.13197457172252514,0.001,0.7554756956125693,0.17227049318352186,0.7556994808891605
40,0.12230307403064909,0.001,0.756058563757195,0.17306896871914065,0.756470145517691
41,0.12906662802847604,0.001,0.7565932117441975,0.18809979309925454,0.7569416589130556
42,0.12793995889406357,0.001,0.7571623713251144,0.17075445007726636,0.7574979631887006
43,0.1289417034103757,0.001,0.7576570467343406,0.1746631917581393,0.7579451589226034
44,0.13111670294766703,0.001,0.7579837042187888,0.1409411063428559,0.7584045298526741
45,0.12525877552057701,0.001,0.7586891733780109,0.17929819915335993,0.758992704008356
46,0.12420439266023181,0.001,0.7591478202708815,0.1638026135849815,0.7595234027487694
47,0.12583887214383122,0.001,0.7597063817675151,0.15953307775403722,0.7600137202036863
48,0.11867997349885406,0.001,0.7603142888457687,0.17868313589537074,0.760593219988608
49,0.1267107413874732,0.001,0.7606877485911051,0.16825289946760055,0.7610631960664871
50,0.12411399357533329,0.001,0.7612466650665122,0.1502712997742471,0.7615539286867042
51,0.12209240750030236,0.001,0.7618805253947223,0.16089061264357815,0.7621913652199541
52,0.12216200803322767,0.001,0.7623230677433115,0.1672312730998662,0.7626502982453803
53,0.12556032059053895,0.001,0.7628205814058818,0.1912123728005183,0.7630244934489961
54,0.1251494121299219,0.001,0.763077338410433,0.16472761255468246,0.7634182961689944
55,0.12108781653106528,0.001,0.7635915534206168,0.20192149229821443,0.763788003108405
56,0.11633035089603808,0.001,0.763909068687883,0.1651512393028061,0.764230707477283
57,0.12458396661218513,0.001,0.7643571660001441,0.26748196513666583,0.7643416520488056
58,0.12391063003312974,0.001,0.7642079427759484,0.1665651658711406,0.7644092798922103
59,0.12146835317687382,0.001,0.7645568626898306,0.17640997443585038,0.7647973078523758
60,0.11703108864486533,0.001,0.7650040441719943,0.1649700012165687,0.7652609262163239
61,0.12366643863380271,0.001,0.7653497028603125,0.18025541322768768,0.7655787967533045
62,0.12387708539054507,0.001,0.7656939895695479,0.18668483516384413,0.7658430406812987
63,0.11963609100649597,0.001,0.7659666557160635,0.1527236706948694,0.7662497386766997
64,0.12195591043542933,0.001,0.7663597635491185,0.188996566685638,0.7665663923142273
65,0.12252066438160246,0.001,0.7665778120989521,0.15189097382429706,0.7668186794815725
66,0.11110123534681936,0.001,0.7670370088052497,0.1738827609257891,0.7673860864143152
67,0.11611494223276773,0.001,0.7675252993270834,0.18982587418804278,0.7677624938804979
68,0.11886833496194668,0.001,0.7678293151199502,0.16432651067744788,0.7680230736732483
69,0.12333210403957064,0.001,0.7680650342078436,0.1628104382856733,0.7682467071996258
70,0.11981202471193182,0.001,0.768384445028961,0.18457530447513382,0.7686037252404098
71,0.11208216626808126,0.001,0.7686806596145428,0.15416081551182476,0.7689634844057822
72,0.11597647777310124,0.001,0.7691277563256561,0.17494337424377485,0.7693143280255312
73,0.11410228155908131,0.001,0.7695142175785448,0.15829858717890832,0.7697292580080859
74,0.11777570484176515,0.001,0.7698514250220445,0.14965903069931646,0.7700947454209962
75,0.11526795811754055,0.001,0.7701922588247471,0.1684291533307533,0.7704312563631576
76,0.11564160910232987,0.001,0.7705318324780338,0.16075532233094894,0.7707068392996154
77,0.11671103948638553,0.001,0.7708526743782891,0.16707916704216444,0.7710515650021548
78,0.10936950508248869,0.001,0.7711886534615169,0.164869555331379,0.7714580266461896
79,0.11227007751111631,0.001,0.7716057239386139,0.19552974842187298,0.7718202451060963
80,0.11042570292003571,0.001,0.7719462180263782,0.1463100644894418,0.7722096229564248
81,0.10865478219178619,0.001,0.7723582788749978,0.1466370240456796,0.7725901765630424
82,0.1088962248708836,0.001,0.7727925936381023,0.16760575357889165,0.7730468425447541
83,0.1078011209687228,0.001,0.7731794977944995,0.2359175266902571,0.7732819704651144
84,0.11351755482179147,0.001,0.7732308896130355,0.16136316929249406,0.7734831123682805
85,0.10853799181009727,0.001,0.7736304027062876,0.246099136468303,0.7737288392348096
86,0.11234831746923861,0.001,0.773678583127481,0.16631752097537753,0.773868914973529
87,0.11814459928129085,0.001,0.7739111256977869,0.1611893574970995,0.7741018919586447
88,0.113289925156447,0.001,0.7742063403129578,0.17433309829098054,0.7743605526014307
89,0.10667421537101585,0.001,0.7744625242298873,0.1639025120032316,0.7747016831629538
90,0.11572716374876638,0.001,0.7747769622575669,0.16291062473561724,0.7749687881138972
91,0.11181688958374912,0.001,0.7750883120708365,0.1582765536156693,0.7753059392030528
92,0.10747173756518692,0.001,0.7754221488559057,0.16119609781772415,0.7756313685047833
93,0.10172070983856443,0.001,0.7758207821341419,0.16181827211655633,0.7760049466452846
94,0.10729801673737784,0.001,0.7761388426735287,0.35608359585607674,0.7761252153815562
95,0.10549032445307131,0.001,0.7759881486968389,0.15749962515913682,0.7761602412069464
96,0.10746664004351096,0.001,0.7763161560215016,0.17753561349273417,0.7764402648617077
97,0.10996255937707487,0.001,0.7764929328645979,0.15418459948776775,0.776697076124952
98,0.1082745926405387,0.001,0.7768155289074731,0.15494321295291702,0.7770144488081078
99,0.10708929669289362,0.001,0.7771549567974434,0.1705964981131471,0.7773031196153233
100,0.10554536994172152,0.001,0.7774192454953673,0.15947455598439783,0.7776360794298911
101,0.11084988763723425,0.001,0.7777540047332723,0.1764949174285624,0.7778724955685566
102,0.1084581991036733,0.001,0.7779429966810519,0.14291158094571504,0.7781606247659364
103,0.10340893460959985,0.001,0.7783005146122484,0.14654320426759004,0.7785071720277643
104,0.10732301735373401,0.001,0.7786070893050502,0.14179902975958897,0.7787980327027382
105,0.10124711148322575,0.001,0.7789652556969375,0.14777310735228433,0.7791785098224706
106,0.110000719122155,0.001,0.7792576601896336,0.1610407901637127,0.7794491920857071
107,0.1042646346584199,0.001,0.7795641204036733,0.1651635404267063,0.779740671546473
108,0.10432046396391732,0.001,0.7798066556769073,0.15463182984749016,0.7800164832545153
109,0.10181693475713174,0.001,0.7801122292639717,0.18170389980939083,0.7802898367016302
110,0.1101484289245,0.001,0.780322593292862,0.13903218094324102,0.7805186506640704
111,0.10981947968876551,0.001,0.7805676002351064,0.14349618020085242,0.7807429267491909
112,0.10583099234041082,0.001,0.7808212632224674,0.16284747120272908,0.7809931467034225
113,0.10514128350076221,0.001,0.7810873575942227,0.19358779412473556,0.7812391405849788
114,0.10939833364158712,0.001,0.7812812094335203,0.14981641693611367,0.7814495318886862
115,0.10009139300023437,0.001,0.7815685962873792,0.13470114345495413,0.7817879005663657
116,0.10263294700592283,0.001,0.7819068805250541,0.23197945263344427,0.7820338086585779
117,0.10251530746303539,0.001,0.7820574809634496,0.15683238251360854,0.7822275644092891
118,0.10306650185711169,0.001,0.7823359628833791,0.18622544183896456,0.7824756210249972
119,0.10501301868882759,0.001,0.7825680919425198,0.15244102030131168,0.782727163651086
120,0.1041608696892148,0.001,0.7827767980161798,0.13866831801530255,0.7829416700870315
121,0.1080084636413231,0.001,0.78300387373677,0.15115214720626788,0.7831664305890915
122,0.10255264803846047,0.001,0.7832816604583982,0.22420930483437687,0.7834101488135453
123,0.09996300938898924,0.001,0.7834662143515532,0.15569989409060836,0.7836217794115143
124,0.10247869993013049,0.001,0.7837308773918757,0.15136630014877098,0.783872683268751
125,0.10301146551414772,0.001,0.7839666980284231,0.14864557550821692,0.7841590463770607
126,0.1034547385715303,0.001,0.7842320029066984,0.15754217805200918,0.7843773199643703
127,0.09595634054254602,0.001,0.7845076481501262,0.16201816111630787,0.7846695098573762
128,0.09797280802928582,0.001,0.7847718826046697,0.1485145874106126,0.7849381445460237
129,0.09880103569812876,0.001,0.7850421116465613,0.1366967774195478,0.7852343854876612
130,0.10213482619593384,0.001,0.7853097277974326,0.1538597999969659,0.7854470269528427
131,0.09715182267168843,0.001,0.7855680145283855,0.16174772657410946,0.7856898232002478
132,0.09829170754346898,0.001,0.7857989313110473,0.15044376943152765,0.7859442068662258
133,0.09089059810789804,0.001,0.7860690014072196,0.14332718621788687,0.7862533296463806
134,0.09852009699458168,0.001,0.786359024804736,0.14957772789662974,0.7865021972987004
135,0.09440215633659767,0.001,0.7866167095603136,0.1321488551666282,0.786783525709472
136,0.09807961895352318,0.001,0.7868951916063904,0.14016629884697798,0.7870577253358213
137,0.10315551259530284,0.001,0.7871485168971712,0.14768817090574718,0.7872895946392434
138,0.09439694812058141,0.001,0.7873801720205438,0.15577677460764186,0.7875291856727159
139,0.09776148509096216,0.001,0.7876313937404168,0.15459686414354798,0.7877785845988059
140,0.10439181551731452,0.001,0.787838908856508,0.2038126455221562,0.7879248857498169
141,0.09902370748696504,0.001,0.7879484401178107,0.13996351902195484,0.7881249382316722
142,0.0990326669165697,0.001,0.7882273036966879,0.1553777113470728,0.7883787499686886
143,0.10087271234976551,0.001,0.7884569265855053,0.15704953360419743,0.7886034866977978
144,0.09761620696890291,0.001,0.7886583314370856,0.15118344688002086,0.7887968252159957
145,0.09772004030999683,0.001,0.7888702223540613,0.1427693568557673,0.7890230096833555
146,0.09693683685449066,0.001,0.7890947361471792,0.15570568573268162,0.7892443165613737
147,0.10037133450861331,0.001,0.7893101339617734,0.15058998996122724,0.7894557514631679
148,0.10062344711293619,0.001,0.7895115305506993,0.14825659594094823,0.7896399952772725
149,0.09692184647555074,0.001,0.7897185395634364,0.1612361335340952,0.789845383925245
150,0.09657446814592553,0.001,0.7899155370772831,0.16086020428321265,0.7900498392264967
151,0.09192076568250303,0.001,0.7901426077519775,0.17133077117749032,0.790283403644672
152,0.10104940193040031,0.001,0.7903373466597663,0.15426100471805285,0.7904584683434812
153,0.09341884081956571,0.001,0.7905594924139598,0.1442302031324089,0.7906993176206688
154,0.10421226585983599,0.001,0.7907522733249361,0.15441757750648982,0.7908686461476232
155,0.09434465374896135,0.001,0.79095307311053,0.15533957660542747,0.7910684929417737
156,0.09777990806670415,0.001,0.7911200570051001,0.14516720795907037,0.7912486447075199
157,0.09305445160815325,0.001,0.7913547115351157,0.13908274256425096,0.7914878963735063
158,0.09973072141566605,0.001,0.7915528694157878,0.1433889492054206,0.7916743844919811
159,0.09747124456223988,0.001,0.7917325886469039,0.15733851001441823,0.7918586196926977
160,0.09191338659594299,0.001,0.7919458159693965,0.220251675975116,0.7920563269212756
161,0.09127809563011088,0.001,0.7921180861967582,0.1455638606768812,0.7922473367239009
162,0.09579127137623136,0.001,0.7923088319717891,0.14821238686583635,0.7924280187298107
163,0.09606644943277672,0.001,0.7924978903361729,0.14011733500943707,0.7926390636173976
164,0.09051669832890627,0.001,0.7927211589283414,0.14423963031327794,0.7928553781757465
165,0.0918565222510585,0.001,0.7929500212745061,0.1501552703752683,0.793084595933815
166,0.09970599696749732,0.001,0.7931240670264713,0.15187468607990728,0.7932413013684267
167,0.094571605466661,0.001,0.7933104810260591,0.12587350865319974,0.7934497171054685
168,0.0960889352692498,0.001,0.7935272098218322,0.15203072569962872,0.7936427407182021
169,0.09866502190393114,0.001,0.7937063243654039,0.1779429087404571,0.7938157151200179
170,0.09114391245539226,0.001,0.7938839374395905,0.160414448018708,0.7940082581057025
171,0.09690894298452549,0.001,0.7940597230795199,0.15591369595141769,0.7941732944091621
172,0.09021734415538728,0.001,0.7942393753263686,0.13670290016025477,0.7943781235314518
173,0.09129878619991283,0.001,0.7944631156467256,0.1502662044384576,0.7945881613417168
174,0.09831614305102636,0.001,0.7946317542797674,0.1750485760972679,0.7947083001880977
175,0.09719646065323441,0.001,0.7947300945009504,0.1372474891946495,0.7948470119106976
176,0.0884960673788868,0.001,0.7949549917821531,0.1510409575769271,0.7950720711686146
177,0.09558018398663354,0.001,0.7951382889949455,0.34425848722457886,0.79514108503485
178,0.09519692426005369,0.001,0.7950727470337399,0.16565914960265848,0.7951626818993188
179,0.0926216614309442,0.001,0.7952149425234113,0.13901530542125592,0.7953487707011272
180,0.09625015772839703,0.001,0.7954153166876898,0.15327173936573757,0.7955062361810937
181,0.08622132937113444,0.001,0.7955969970062297,0.15473543736286935,0.7957228015613005
182,0.0945804445831864,0.001,0.7957698367890857,0.17675463777746078,0.7958656060213298
183,0.09536710119752026,0.001,0.7958797824445856,0.13548792097609857,0.7959933163802748
184,0.09651322746403003,0.001,0.7960465538438666,0.15071837268123736,0.7961492159463077
185,0.09108491038519238,0.001,0.796198303863485,0.1458283588720884,0.7963203226210754
186,0.08884505639000545,0.001,0.7963966209421713,0.15138808564643638,0.7965257529578457
187,0.08996828920626766,0.001,0.7966067358299538,0.15250651133542806,0.796714950159106
188,0.0955696946098691,0.001,0.7967526179142099,0.1570705997116993,0.7968573942349825
189,0.09756489840764848,0.001,0.7968961293735202,0.15383610732293543,0.7970001921488371
190,0.08728688788161706,0.001,0.7970715664051197,0.13886549569278783,0.7971883616006443
191,0.09092321547250899,0.001,0.7972472934495836,0.15230411222215332,0.7973585001306037
192,0.0994168051651546,0.001,0.7973647549038841,0.14552577830463476,0.7974615252086882
193,0.09674017306358096,0.001,0.7975047202968093,0.1359514799076698,0.7976094401640699
194,0.08870459886455032,0.001,0.7976968121907068,0.15082741627803428,0.797809788601936
195,0.08792581684374935,0.001,0.7978809413455782,0.14533489063985086,0.7979946849663133
196,0.08653087483512031,0.001,0.798089443501972,0.14819430805355138,0.7981946506252179
197,0.08793699419687664,0.001,0.7982507076212969,0.12953568125046747,0.7983707013846821
198,0.09604981989456864,0.001,0.7984210910620513,0.13256985879357838,0.7985182931657472
199,0.08802469511511464,0.001,0.7986078244668466,0.1445603613564045,0.7987132224044359
