epoch,loss,lr,mean_iou,val_loss,val_mean_iou
38,0.13763404408144572,0.001,0.7272550337529057,0.5107433643902657,0.7282348723080806
39,0.1340997597882672,0.001,0.7287638741195517,0.34827919209623615,0.7297872780375398
40,0.1357755460988277,0.001,0.7303613892938725,0.45343143988206897,0.7311796067077989
41,0.13296250280722108,0.001,0.7315197089992503,0.37323315695703374,0.732404224445365
42,0.1369174655586008,0.001,0.7326492669721129,0.3737743628679672,0.7335245550712409
43,0.14174741435224417,0.001,0.7338607528853038,0.4212027647979342,0.7346193466572403
44,0.12959904982930137,0.001,0.7348551699724147,0.3127247586501816,0.7358023968735182
45,0.1398911775695899,0.001,0.7360911498624811,0.516423850648665,0.7367980314817043
46,0.13364484360214895,0.001,0.7369880376038728,0.33955910547792567,0.7377900894666682
47,0.13441476747393608,0.001,0.7380563998348498,0.3119932270549625,0.738792688515834
48,0.12067828835554854,0.001,0.7392268346100257,0.30031347093899124,0.7401229963137236
49,0.12834445778576153,0.001,0.7405068010249466,0.3835136577960728,0.7412896497401199
50,0.13222867769617883,0.001,0.74172911713363,0.361076133487197,0.7424439126356489
51,0.13057606838367602,0.001,0.7427492139831422,0.34947301645499435,0.7433825465985117
52,0.12847071692702317,0.001,0.7436963809861077,0.3244372126511756,0.7444571142940852
53,0.11971970820434825,0.001,0.7449562908480407,0.36037716769069605,0.7456391126434238
54,0.12314535766524612,0.001,0.7458876978783381,0.315446207159861,0.746703110333812
55,0.1230981553062087,0.001,0.7470815582880899,0.3903112728471701,0.7477406818053626
56,0.1272324320204832,0.001,0.7480125805057546,0.35810228196010424,0.7486827656023765
57,0.12406522616468094,0.001,0.748963611466544,0.3062539857871443,0.7496584936373496
58,0.12089921149903189,0.001,0.7499678695643389,0.29395848478195985,0.7506149125236996
59,0.12109302957419049,0.001,0.7509892650382228,0.3714625231835539,0.7515938192433704
60,0.12260949508577743,0.001,0.7518711369504374,0.4186339253462808,0.7524733608857744
61,0.1234265974234967,0.001,0.7527724015649664,0.311189774574572,0.7534078669685849
62,0.11786941246144356,0.001,0.753740318679305,0.28033174643282255,0.7543393711134189
63,0.12192094860765984,0.001,0.7545801360140402,0.4321724605353581,0.7550683297173826
64,0.12137203758198117,0.001,0.7552069249607268,0.2827182782953874,0.7558260594489258
65,0.1298478782748577,0.001,0.756022467815056,0.2970647795631879,0.7565143880127483
66,0.1092329692016676,0.001,0.7568184974332335,0.2625267210637214,0.7574441160769821
67,0.11313744486166687,0.001,0.7577145887430383,0.30890224008374134,0.7583410102507971
68,0.11241622821048454,0.001,0.7586144912179815,0.319761583247798,0.759164901138041
69,0.1194987687326613,0.001,0.7594236556815092,0.30641439531235337,0.7599941409392164
70,0.11972369252058564,0.001,0.7601984145149352,0.36236233733637485,0.760708458506303
71,0.11040320125206438,0.001,0.7609720771274869,0.3363171989216625,0.7615146206293492
72,0.11656618988506062,0.001,0.7617470464378437,0.2929487437698882,0.7622587859975121
73,0.1087984777454819,0.001,0.7626382431025227,0.3351279911988905,0.7631568302308893
74,0.12204653858626015,0.001,0.7633572857215922,0.3937360385508207,0.763793891564959
75,0.11142996220834671,0.001,0.763982381517925,0.2756954023259224,0.7645106494771263
76,0.11400547139937915,0.001,0.7647460058252648,0.3361491358521357,0.7651688391073591
77,0.11566562946077692,0.001,0.7653007075269386,0.32488359607799205,0.7657619401209617
78,0.10673260222430582,0.001,0.7659884546799635,0.2899408820865816,0.7665114602601597
79,0.11599163913103953,0.001,0.7667540395701373,0.4136573354245266,0.767111527092884
80,0.11491637893375896,0.001,0.7672114709066966,0.34296272335455597,0.767647457949688
81,0.11284870838046705,0.001,0.7678553853716169,0.36648010053386576,0.7682605499477055
82,0.10027361962766874,0.001,0.7685065152153137,0.3004573270506252,0.7690188192218714
83,0.11090495194155703,0.001,0.7692254119449191,0.39243384773676104,0.7696104187496825
84,0.10621208204794183,0.001,0.7698102022604968,0.3110546742302145,0.7702668298875666
85,0.10506989712082836,0.001,0.7705145403190895,0.33013936760969936,0.7709541420716082
86,0.11163708913933348,0.001,0.7711222300453792,0.30443967710857445,0.7715464151663587
87,0.11291072193592314,0.001,0.7717175246546508,0.3892134970237065,0.7721052011313466
88,0.11183982907582528,0.001,0.7722066993435854,0.3279248446054842,0.7725173440472833
89,0.10661443988521578,0.001,0.7726460208337774,0.372270536345209,0.7730797212247904
90,0.10911160274433396,0.001,0.773284832510368,0.3578027049241038,0.7736741917670806
91,0.10548397433702593,0.001,0.7738605563602751,0.33527646915761034,0.7742493583287807
92,0.09419626042483345,0.001,0.7745035892441159,0.46531945561742505,0.7748766882571182
93,0.10269692328871874,0.001,0.7750731323131178,0.6191276222725824,0.7753866924715869
94,0.10640662263034198,0.001,0.7754940576023526,0.3919496823511372,0.7758450260052102
95,0.11521748803634807,0.001,0.7759514750626982,0.37012172977014773,0.7762667884716409
96,0.10797589032383507,0.001,0.7763820453926369,0.3713821018534589,0.7766936204336972
97,0.11559403871811887,0.001,0.7767192913741662,0.30676394007626295,0.7770687004045255
98,0.11578989824053472,0.001,0.7771681141601038,0.39517775229635954,0.7774873882359852
99,0.10539704720888819,0.001,0.7776226668761521,0.32654753882933213,0.7779522427933754
100,0.11504517274282912,0.001,0.7780472861395942,0.36174427147287164,0.7783700179502454
101,0.1083039487835276,0.001,0.7784644463705638,0.3756682021123481,0.7787573992172417
102,0.10998168064961358,0.001,0.7787940428370521,0.34830428479034775,0.7791020859872675
103,0.10287238865223511,0.001,0.7792368789829275,0.4040134229153567,0.7795399348170771
104,0.11658331380674132,0.001,0.7795793313197988,0.30715947350584016,0.7798473500792001
105,0.10593974468687539,0.001,0.7799779157789927,0.34973394519762496,0.7802845508376987
106,0.1070617072520748,0.001,0.7803660482325881,0.39481847828006467,0.7806532872205525
107,0.10736613011470547,0.001,0.7807027774513083,0.3366239513620476,0.7810126990941219
108,0.11358730584658959,0.001,0.7810307227745258,0.305608773334867,0.7813779880545731
109,0.1116214137327261,0.001,0.7814324421226663,0.3794844006268964,0.7816921252046707
110,0.11186025022238336,0.001,0.7817250827002147,0.30587950766603383,0.7820007177446618
111,0.1100653655511677,0.001,0.7819916897980624,0.30723377183682654,0.7822920163242804
112,0.10985093500721392,0.001,0.7823460426280108,0.32486379831340273,0.7826291591445834
113,0.10560926737056839,0.001,0.782709917378804,0.35899397338918176,0.7829808820189769
114,0.10329107870815923,0.001,0.7830236975478116,0.302038849821325,0.783319990758951
115,0.10324706131661379,0.001,0.7833758455104929,0.30363598748007953,0.7836998690759516
116,0.10603926384417468,0.001,0.7838131057522284,0.3620440686455352,0.7840751306169984
117,0.10909135474887474,0.001,0.784106616872959,0.3586523760260874,0.7843766129774854
118,0.10189127325617447,0.001,0.7844873907074096,0.3149091634102639,0.7847612307250844
119,0.10026389021406729,0.001,0.7849120656018534,0.3324020508396832,0.7851895452234786
120,0.11161855445021675,0.001,0.7851999246884906,0.3084460435316742,0.7854717070656705
121,0.11307409800116032,0.001,0.7855035405310373,0.31825227466966377,0.7857647651881841
122,0.10488199889068565,0.001,0.7858708222076376,0.38880165362719854,0.7861022659808914
123,0.10507364998221713,0.001,0.7861480979061631,0.41552984034050405,0.7863683335353874
124,0.10808137569320266,0.001,0.786378151588339,0.3578116036736207,0.7866148855644843
125,0.10426135605605191,0.001,0.7866361095791772,0.4333649832604593,0.786894414810776
126,0.10862531755907984,0.001,0.7869162929751886,0.39544517861280826,0.7871609436983318
127,0.10211220818458411,0.001,0.787210537643029,0.2909898574900076,0.7874832866508836
128,0.10700301323775892,0.001,0.7875868821270251,0.3662386712095986,0.7878352693050583
129,0.10006515371105658,0.001,0.7879504186766488,0.35184994578964446,0.788198090702123
130,0.10184267403548042,0.001,0.7882704027746089,0.3338848318624703,0.7885202414038553
131,0.1063679269539616,0.001,0.7885540241917605,0.33489288803125394,0.7887827344023424
132,0.10393897421539776,0.001,0.7888459136877111,0.43060162921861417,0.7890707278527276
133,0.1048962834788851,0.001,0.789125943183899,0.32157095739176506,0.7893666628468243
134,0.10358846452796742,0.001,0.789419927105071,0.32245081460717095,0.7896820830471943
135,0.0978888462598204,0.001,0.7897824752898444,0.40010064490397884,0.7900188713404485
136,0.103855193983862,0.001,0.7900854281016758,0.4166325158035824,0.7903166940446534
137,0.11630616037066652,0.001,0.7903127001706886,0.3297542467541088,0.7904955603483784
138,0.1041824446508178,0.001,0.7905176240931112,0.341246162019024,0.7907530972034256
139,0.10152701031830576,0.001,0.7908260017475753,0.3141561676398178,0.7910771407832989
140,0.10788646059298011,0.001,0.7911470028458449,0.3690766655985331,0.7913517762470796
141,0.09876660530962957,0.001,0.7913876676054858,0.35322140999181423,0.791606988176445
142,0.10165873975862587,0.001,0.791647560886605,0.29688303586030973,0.7918699400962432
143,0.10014837538951604,0.001,0.7919389263031975,0.3321029511576443,0.7921641331187562
144,0.09810425597366201,0.001,0.7922195111632978,0.3546456452566764,0.7924539412377197
145,0.10045248725939365,0.001,0.7924983208772367,0.3199946191054204,0.7927363711285453
146,0.10201209514899544,0.001,0.7927899707562078,0.3708776950060977,0.7929849951942533
147,0.09714991029292819,0.001,0.7930539954907049,0.32061850279569626,0.7932782548700454
148,0.10055451955863093,0.001,0.7933203693420168,0.35408274480545454,0.793521815641767
149,0.09378300281093707,0.001,0.7936275975414054,0.33981307875903355,0.793846453889946
150,0.1002783218388835,0.001,0.7938874105297068,0.422442456761192,0.7940950479810638
151,0.09924285415579717,0.001,0.7941503933497838,0.37298100015331553,0.7943482788311953
152,0.10025366177516325,0.001,0.7944094636452892,0.3939065752131057,0.7945955654100186
153,0.10404468093008276,0.001,0.7946204748103227,0.32567485813805136,0.7948130772292958
154,0.09780078609547918,0.001,0.7948730079585282,0.35668335316670424,0.7950702871201355
155,0.09713326380957686,0.001,0.7951351550521043,0.3252648102237999,0.7953418210751748
156,0.10052855507564293,0.001,0.7954055126381929,0.30383172034786615,0.7956248942138142
157,0.10275785376431135,0.001,0.7956872599465507,0.29963779397782564,0.7958941335622975
158,0.09805069665015533,0.001,0.7959958056293467,0.3650514096710723,0.7962009410637652
159,0.09863574365498844,0.001,0.7962753659202939,0.375196606351461,0.7964771252147035
160,0.10062392187457551,0.001,0.7965286402475267,0.3040760249287062,0.7967334179519918
161,0.09279378405599682,0.001,0.7968154620871972,0.31354831068674266,0.7970096275985585
162,0.10099908352962562,0.001,0.7970544087193,0.3582071299971528,0.797243175479029
163,0.09629295533769346,0.001,0.7972940659396863,0.3446108093754405,0.7974963412119475
164,0.09051017851307594,0.001,0.7975795094298307,0.3528884813577109,0.7977701649500456
165,0.09542271982503947,0.001,0.7978369737428332,0.44131744088809616,0.7979950884174061
166,0.1025716598209723,0.001,0.7980061630723337,0.3180316896581581,0.7982055634432446
167,0.09601438582022354,0.001,0.7982606506852246,0.34850146625772377,0.7984408029931129
168,0.091569122449352,0.001,0.7985284438208928,0.33667413868828316,0.798719684512629
169,0.09619559708726469,0.001,0.7988024614475392,0.4139243347968669,0.7989623102149522
170,0.09575912405652974,0.001,0.7989905474047182,0.3402712375916153,0.7991706229358739
171,0.08970873588252636,0.001,0.7992447516274831,0.37660893186323907,0.7994353678185127
172,0.09473980995555403,0.001,0.7994788910976793,0.33850844932257096,0.7996601986058186
173,0.10027740836419441,0.001,0.7997021461290027,0.38322050748877445,0.7998487732313961
174,0.09800339755676095,0.001,0.7998582180845675,0.3472764043708068,0.8000205259102617
175,0.09953680228658769,0.001,0.8000702499081849,0.29676903220098144,0.8002563494478347
176,0.09065604951410067,0.001,0.8003273564671713,0.36006941457932023,0.8005023406839918
177,0.11119575672561215,0.001,0.8005025453668423,0.3444270162568616,0.8006299885711229
178,0.09118544336940561,0.001,0.8006772595738608,0.39369216552704056,0.8008275459267501
179,0.09733326416561212,0.001,0.8008824276545691,0.35100854437992063,0.8010716452074877
180,0.10063455266848444,0.001,0.8010754570759163,0.31973800963232285,0.8012295158612246
181,0.09867156863449111,0.001,0.8012843840967411,0.44795669503294666,0.8014404601444399
182,0.09503332197311379,0.001,0.8014626598232006,0.3076883587404827,0.8016174976536304
183,0.10196307206713649,0.001,0.8016484995367665,0.3313412586216293,0.8018114263611722
184,0.09524050740002797,0.001,0.8018524856163711,0.5117421199303831,0.8019766735203694
